,ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL_3,CEP_PROFISSIONAL_3,ROTULO_ALVO_MAU=1
14793,14795,C,25,Web,0,1,F,2,0,0,RS,RODEIO BONITO,1,RS,NOVO HAMBURGO,CANUDOS,Y,54,1.0,17.0,N,1,526.41,0.0,0,0,0,0,0,0,0,15000.0,0,Y,RS,NOVO HAMBURGO,CANUDOS,Y,54,0,9.0,2.0,,,0,0,0,0,1,N,51,935,935,0
14794,14796,C,15,Web,0,1,F,2,0,0,MG,BANDEIRA,1,BA,PORTO SEGURO,BAIANAO,Y,84,1.0,10.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,2,N,50,458,458,0
14795,14797,C,10,Web,0,1,M,2,0,0,PA,CHAVES,1,AP,MACAPA,NOVO HORIZONTE,Y,123,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,74,689,689,0
14796,14798,C,10,Web,0,1,M,2,0,0,MG,VAZANTE,1,MG,PATROCINIO,MATINHA,N, ,1.0,10.0,N,1,1100.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,PATROCINIO,DONA DIVA,N, ,0,9.0,2.0,,,0,0,0,0,1,N,48,387,387,0
14797,14799,C,10,0,0,1,M,2,0,0,RS,PORTO ALEGRE,1,RS,PORTO ALEGRE,RUBEM BERTA,Y,54,5.0,18.0,N,0,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,4.0,0.0,0.0,0,0,0,0,1,N,55,912,912,1
14798,14800,C,10,Web,0,1,F,2,4,0,PA,CAPANEMA,1,PA,CAPANEMA,INUSSUM,Y,117,1.0,1.0,N,1,1428.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PA,CAPANEMA,DOM JOAO VI,Y,117,0,11.0,2.0,11.0,,0,0,0,0,1,N,41,687,687,0
14799,14801,C,10,Web,0,1,F,1,1,0,PB,JOAO PESSOA,1,PB,JOAO PESSOA,IPES,Y,103,1.0,1.0,N,1,456.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PB,JOAO PESSOA,CENTRO,Y,103,0,11.0,2.0,11.0,,0,0,0,0,1,N,34,580,580,0
14800,14802,C,5,Web,0,1,F,1,0,0,RS,SAPUCAIA DO SUL,1,RS,Sapucaia do Sul,Jardim,Y,54,5.0,26.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,32,932,932,1
14801,14803,C,15,0,0,1,F,2,0,0,BA,VITORIA DA CONQUISTA,1,BA,VIT DA CONQUISTA,SUMARE,Y,90,1.0,,N,1,516.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,63,450,450,0
14802,14804,C,15,0,0,1,M,2,2,0,PE,PAULISTA,1,PE,IGARASSU,CENTRO,Y,97,1.0,7.0,N,0,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,IGARASSU,CENTRO,Y,97,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,33,536,536,1
14803,14805,C,25,0,0,1,M,2,2,0,PR,LUNARDELLI,1,SP,GUARULHOS,AGUA CHATA,Y,5,1.0,0.0,N,1,808.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,,,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,26,725,725,0
14804,14806,C,10,Web,0,1,M,1,0,0,BA,vitoria b,1,BA,VITORIA DA CONQUISTA,CRUZEIRO,Y,90,1.0,1.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,11.0,4.0,11.0,,0,0,0,0,1,N,18,450,450,1
14805,14807,C,10,0,0,1,F,1,1,0,RN,CEARA MIRIM,1,RN,NATAL,PLANALTO,Y,105,1.0,14.0,N,0,610.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,42,590,590,0
14806,14808,C,10,Web,0,1,F,2,0,0,CE,FORTALEZA,1,CE,CAUCAIA,JUREMA,Y,107,1.0,12.0,N,1,1400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,1,N,29,613,613,1
14807,14809,C,15,Web,0,1,F,1,0,0,PA,MARAPANIM,1,PA,ANANINDEUA,COQUEIRO,Y,117,2.0,2.0,N,1,651.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,Y,117,0,9.0,2.0,,,0,0,0,0,1,N,24,671,671,1
14808,14810,C,5,Web,0,1,F,2,2,0,BA,IGAPORA,1,BA,CAETITE,FEIRA VELHA,Y,90,,7.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,2,N,26,464,464,0
14809,14811,C,10,Web,0,1,F,1,1,0,RS,PELOTAS,1,RS,Pinheiro Machado,Centro,N, ,1.0,16.0,N,1,388.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,PINHEIRO MACHADO,CENTRO,Y,58,0,9.0,1.0,,,0,0,0,0,1,N,45,964,964,0
14810,14812,C,15,0,0,1,F,5,0,0,MG,ITUIUTABA,1,MG,Uberlandia,Dona Zulmira,Y,32,2.0,3.0,N,1,591.0,0.0,0,0,0,0,0,1,1,0.0,1,N,MG,Uberlandia,Jaragua,Y,32,0,11.0,5.0,11.0,0.0,0,0,0,0,1,N,30,384,384,1
14811,14813,C,20,0,0,1,F,2,0,0,BA,MORTUGABA,1,BA,MORTUGABA,CENTRO,Y,90,1.0,4.0,N,1,367.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,2,N,32,462,462,0
14812,14814,C,15,Web,0,2,M,2,1,0,RS,SAO LEOPOLDO,1,RS,SAO LEOPOLDO,CAMPINAS,Y,54,1.0,16.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Sao Leopoldo,Campina,Y,54,0,9.0,2.0,,,0,0,0,0,1,N,49,931,931,0
14813,14815,C,10,0,0,1,M,2,3,0, , ,0,SP,JAU,JD PEDRO OMETTO,Y,12,1.0,0.0,N,1,750.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,11.0,0.0,0,0,0,0,1,N,67,172,172,0
14814,14816,C,10,Web,0,1,F,2,0,0,AM,itapiranga,1,AM,Manaus,Betania,N, ,1.0,15.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,55,690,690,0
14815,14817,C,15,0,0,1,F,2,0,0,BA,PAULO AFONSO,1,BA,Paulo Afonso,Vila Sao Francisco,Y,86,5.0,3.0,N,1,2500.0,0.0,1,1,0,0,1,1,1,0.0,1,N, ,,,N, ,0,9.0,4.0,0.0,0.0,0,0,0,0,1,N,38,486,486,1
14816,14818,C,25,Web,0,1,M,4,0,0,PB,UMBUZEIRO,1,PE,Jaboatao dos Guararapes,Socorro,Y,97,1.0,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,70,541,541,1
14817,14819,C,15,0,0,1,M,2,3,0, , ,0,MG,BELO HORIZONTE,CARDOSO,Y,29,1.0,0.0,N,1,851.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,BETIM,MARIA FLAVIA,Y,29,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,52,306,306,0
14818,14820,C,10,0,0,1,M,2,0,0,SE,ITABAIANINHA,1,SE,ITABAIANINHA,CENTRO,Y,91,1.0,15.0,N,1,1250.0,600.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,34,492,492,1
14819,14821,C,15,Web,0,1,F,2,0,0,AL,ALAG,1,AL,ARAPIRACA,BAIXAO,Y,100,1.0,15.0,N,1,287.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,67,573,573,0
14820,14822,C,20,Web,0,1,M,1,0,0,RS,CAMAQUA,1,RS,Cachoeirinha,NOVA Cachoeirinha,Y,54,1.0,21.0,N,1,1161.0,0.0,1,1,0,0,0,1,1,0.0,0,Y,RS,GRAVATAI,NOVO MUNDO,Y,54,1,9.0,2.0,,,0,0,0,0,1,N,31,949,949,1
14821,14823,C,20,0,0,1,F,4,0,0, , ,0,CE,BARBALHA,ALTO DA ALEGREIA,Y,112,1.0,0.0,N,1,900.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,BARBALHA,CENTRO,N, ,0,9.0,1.0,11.0,0.0,0,0,0,0,1,N,31,631,631,0
14822,14824,C,25,0,0,1,F,2,2,0,PE,pimavera,1,SP,Guarulhos,Vila Carmela II,Y,5,2.0,3.0,N,1,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,4.0,0.0,0.0,0,0,0,0,2,N,32,717,717,0
14823,14825,C,15,Web,0,1,F,4,0,0,RS,getulio vargas,1,RS,alvorada,tijuca,Y,54,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,67,948,948,0
14824,14826,C,15,0,0,1,M,2,0,0,PB,NATARACA,1,ES,CASTELO,ESPLANADA,Y,27,5.0,9.0,N,0,559.0,500.0,0,0,0,0,0,1,1,25000.0,1,N, ,,,N, ,0,9.0,1.0,2.0,2.0,0,0,0,0,1,N,44,293,293,0
14825,14827,C,25,Web,0,1,M,1,0,0,BA,bue,1,BA,BURAREMA,CENTRO,Y,84,1.0,1.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,11.0,,0,0,0,0,1,N,27,456,456,1
14826,14828,C,10,0,0,1,M,2,0,0,PI,piaui,1,PA,parauapebas,abitar feliz,N, ,1.0,2.0,N,0,611.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,parauapebas,rio verde,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,53,685,685,1
14827,14829,C,25,0,0,1,F,2,0,0,SP,capao bonito,1,SP,capao bonito,v sao judas tadeu,N, ,0.0,0.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,58,183,183,0
14828,14830,C,10,Web,0,1,M,2,0,0,SP,ASSIS,1,PR,Umuarama,Zona VII,Y,44,1.0,31.0,N,1,390.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,70,875,875,0
14829,14831,C,25,0,0,1,F,3,0,0, , ,0,PB,CABEDELO,INTERMARES,Y,103,3.0,0.0,N,1,608.0,0.0,0,0,0,0,0,0,0,0.0,1,Y, , , ,N, ,0,9.0,1.0,11.0,0.0,0,0,0,0,1,N,50,583,583,0
14830,14832,C,25,Web,0,1,F,2,0,0,BA,POJUCA,1,BA,POJUCA,POJUCA NOVA,Y,81,5.0,6.0,N,1,504.0,793.0,1,0,0,0,0,0,0,0.0,0,Y,BA,POJUCA,CENTRO,Y,81,0,9.0,5.0,9.0,4.0,0,0,0,0,1,N,31,481,481,0
14831,14833,C,15,Carga,0,1,F,2,0,0,RO,Porto Velho,1,RO,PORTO VELHO,CALADINHO,Y,77,1.0,1.0,N,1,461.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, , ,JD ELDORADO,Y,77,0,11.0,5.0,11.0,,0,0,0,0,1,N,32,789,789,1
14832,14834,C,15,0,0,1,F,2,1,0,PB,MONTEIRO,1,PB,MONTEIRO,CENTRO,Y,103,1.0,20.0,N,0,991.0,350.0,0,0,0,0,0,1,1,40000.0,1,Y, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,62,585,585,0
14833,14835,C,10,0,0,1,F,2,0,0,SE,SANTO AMARO DAS BROTAS,1,SE,BARRA DOS COQUEIROS,CENTRO,Y,91,1.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,56,491,491,0
14834,14836,C,10,0,0,1,F,2,0,0,CE,URUBURETAMA,1,CE,Fortaleza,Barra do Ceara,Y,107,1.0,2.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,27,603,603,0
14835,14837,C,5,Web,0,1,F,2,0,0,AL,NOVO LINO,1,AL,MACEIO,TABULEIRO NOVO,Y,100,0.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,40,570,570,0
14836,14838,C,1,Web,0,1,F,2,1,0,PE,CARPINA,1,PE,Carpina,Senzala,Y,97,1.0,25.0,N,1,280.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,47,558,558,0
14837,14839,C,10,0,0,1,F,5,0,0,PE,vitoria,1,PE,VITORIA,MATRIZ,Y,97,1.0,1.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, , , ,N, ,0,9.0,4.0,11.0,,0,0,0,0,1,N,44,556,556,0
14838,14840,C,10,Web,0,1,F,2,1,0,PE,RECIFE,1,PE,Jaboatao dos Guararapes,Ur,Y,99,1.0,25.0,N,1,554.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,26,542,542,0
14839,14841,C,5,Web,0,1,M,2,0,0,PR,SERTANEJA,1,PR,Curitiba,alto Boqueirao,Y,40,1.0,5.0,N,1,3025.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,52,818,818,0
14840,14842,C,10,0,0,1,F,7,0,0,SP,PEDERNEIRAS,1,SP,LENCOIS PAULISTA,RONDON,Y,12,1.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,2,N,24,186,186,0
14841,14843,C,15,Web,0,2,F,2,4,0,PB,BREJO DOS SANTOS,1,MS,DOURADOS,VILA SAO BRAZ,Y,75,2.0,0.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MS,DOURADOS,ZONA SUB URBANA,Y,75,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,39,798,798,0
14842,14844,C,15,0,0,1,F,1,0,0,BA,MAIQUINIQUE,1,SP,SAO PAULO,JD JARAGUA/ ITAIM PAULISTA,Y,5,1.0,2.0,N,0,550.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,44,816,816,0
14843,14845,C,10,Web,0,1,M,2,0,0,MT,CUIABA,1,MT,VARZEA GRANDE,OITO DE MARCO,Y,71,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,20,781,781,1
14844,14846,C,5,0,0,1,M,2,0,0,RS,SANTANA DO LIVRAMENTO,1,RS,ALVORADA,TIJUCA,Y,54,5.0,10.0,N,1,603.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Viamao,FLORECENTE,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,50,948,948,1
14845,14847,C,15,0,0,1,M,2,0,0,SP,OSASCO,1,SP,ITAPEVI,PARQUE BOA ESPERANCA,Y,5,1.0,2.0,N,1,800.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Itapevi,Jardim Nova Itapevi,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,32,667,667,1
14846,14848,C,10,Web,0,1,F,1,0,0,RJ,BARRA MANSA,1,SP,Guaruja,Vila Rosalina,N, ,1.0,,N,1,363.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,50,114,114,0
14847,14849,C,10,Web,0,1,M,5,0,0,RJ,RIO  DE  JANEIRO,1,RJ,Rio de Janeiro,Padre Miguel,N, ,1.0,40.0,N,1,563.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,60,217,217,1
14848,14850,C,10,Web,0,1,F,1,0,0,PE,garvata,1,PE,gravata,alpis suisso,Y,97,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,42,556,556,0
14849,14851,C,25,Web,0,1,F,1,4,0,RN,NATAL,1,RN,NATAL,DIX SEPT ROSADO,Y,105,1.0,,N,1,243.6,0.0,0,1,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,20,590,590,0
14850,14852,C,20,Web,0,1,M,2,3,0,MG,belo horizonte,1,MG,Contagem,Novo Eldorado,Y,29,1.0,31.0,N,1,383.0,0.0,1,0,0,0,0,1,1,0.0,0,Y,MG,contagem,univercitario,Y,29,0,9.0,2.0,,,0,0,0,0,1,N,31,323,323,1
14851,14853,C,10,0,0,1,M,2,0,0,RS,SAO LOURENCO,1,RS,Alvorada,americana,Y,54,1.0,35.0,N,0,633.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Canoas,Guajuviras,Y,54,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,63,948,948,1
14852,14854,C,5,Web,0,1,F,2,2,0,CE,MARANGUAPE,1,CE,MARANGUAPE,PIRAPORA,N, ,1.0,30.0,N,1,2000.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,MARANGUAPE,DT ITAPEBUSSU,Y,107,0,9.0,2.0,,,0,0,0,0,1,N,37,619,619,0
14853,14855,C,15,Web,0,1,M,2,1,0,BA,MAIRI,1,SP,GUARULHOS,JD BETEL,Y,5,1.0,37.0,N,1,1300.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,4.0,,,0,0,0,0,1,N,62,708,708,0
14854,14856,C,20,Web,0,1,F,1,0,0,CE,MORADA NOVA,1,CE,MORADA NOVA,DOIS DE AGOSTO,Y,112,1.0,,N,1,508.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,2,N,32,629,629,1
14855,14857,C,1,Carga,0,1,F,2,2,0,BA,esplanada,1,BA,ESPLANADA,RURAL,Y,86,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,ESPLANADA,CENTRO,N, ,0,9.0,2.0,11.0,,0,0,0,0,1,N,40,483,483,0
14856,14858,C,25,0,0,1,F,7,0,0,RJ,rj,1,RJ,sg,barro vermelho,Y,20,1.0,16.0,N,0,1269.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,sg,nova acidade,Y,20,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,46,244,244,0
14857,14859,C,15,Web,0,1,F,2,0,0,ES,CARIACICA,1,ES,CARIACICA,AREINHA,Y,25,1.0,8.0,N,1,370.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,ES,VILA VELHA,ITAPUA,Y,25,0,9.0,2.0,,,0,0,0,0,2,N,41,291,291,0
14858,14860,C,10,Web,0,1,F,2,0,0,PB,campina grande,1,PB,Campina Grande,Distrito Industrial,Y,103,1.0,2.0,N,1,350.0,0.0,1,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,21,581,581,0
14859,14861,C,25,Web,0,1,F,3,0,0,SP,RIBEIRAO PRETO,1,SP,RIBEIRAO PRETO,QUINTINO FACCI II,Y,14,1.0,28.0,N,1,1123.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,RIBEIRAO PRETO,CAMPOS ELISEOS,N, ,0,9.0,2.0,,,0,0,0,0,1,N,55,140,140,0
14860,14862,C,20,Web,0,1,M,2,0,0,AL,ALAGOANO,1,AL,ARAPIARACA,PLANALTO,Y,100,1.0,25.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,45,573,573,1
14861,14863,C,20,0,0,1,F,4,0,0,SP,SAO PAULO,1,PB,JOAO PESSOA,BRISAMAR,Y,103,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,57,580,580,0
14862,14864,C,20,Web,0,1,F,1,0,0,RN,CAICO,1,RN,NATAL,PAJUSSARA,Y,105,1.0,9.0,N,1,1100.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,1,N,37,591,591,1
14863,14865,C,15,Web,0,1,F,2,3,0,SP,SANTO ANDRE SP,1,SP,SAO PAULO,CIDADE SAO MATEUS,Y,5,1.0,10.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,2.0,4.0,,,0,0,0,0,2,N,32,396,396,0
14864,14866,C,15,Web,0,1,F,1,0,0,PE,RECIFE,1,PE,Jaboatao dos Guararapes,Prazeres,Y,97,1.0,,N,1,280.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,1,N,32,543,543,1
14865,14867,C,10,0,0,1,F,2,0,0,SP,SAO PAULO,1,SP,Sao Paulo,Parque Santa Madalena,Y,5,0.0,0.0,N,1,590.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,28,398,398,0
14866,14868,C,5,Web,0,1,F,2,0,0,PE,recife,1,PE,recife,cabanga,Y,97,1.0,1.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,4.0,,,0,0,0,0,1,N,33,500,500,1
14867,14869,C,25,Web,0,1,F,1,0,0,AL,MATRIZ DE CAMARAGIBE,1,AL,Maceio,Ponta Grossa,Y,100,1.0,12.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,36,570,570,0
14868,14870,C,5,0,0,1,F,1,0,0,AM,TEFEENSE,1,AM,TEFE,MONTE CASTELO,Y,124,1.0,15.0,N,1,855.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,5.0,0.0,0.0,0,0,0,0,1,N,26,694,694,0
14869,14871,C,20,Web,0,1,M,2,0,0,BA,POCOES,1,BA,POCOES,ALTO DO RECREIO,Y,90,1.0,,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,2,N,19,452,452,0
14870,14872,C,10,0,0,1,M,2,2,0,PA,BRAGANGA,1,PA,ANANINDEUA,DISTRITO INDUSTRIAL,Y,117,1.0,10.0,N,1,442.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,BELEM,REDUTO,Y,117,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,38,670,670,0
14871,14873,C,10,0,0,1,M,2,0,0,RN,TOUROS,1,RN,Parnamirim,Cohabinal,Y,105,1.0,22.0,N,1,800.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,53,591,591,0
14872,14874,C,10,0,0,1,M,2,1,0,GO,caldas novas,1,GO,aparecida de goiania,conjunto cruzeiro do sul,Y,67,1.0,10.0,N,0,1300.0,0.0,1,1,0,0,0,1,1,0.0,1,Y, ,,,Y,67,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,64,749,749,0
14873,14875,C,10,Web,0,1,M,2,1,0,MG,MONTES CLAROS,1,MG,MONTES CLAROS,MARACANA,Y,39,1.0,8.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,2,N,49,394,394,0
14874,14876,C,10,Web,0,1,M,2,0,0,SP,SANTA ISABEL,1,SP,SANTA ISABEL,VILA GUILHERME,Y,5,1.0,35.0,N,1,1035.33,0.0,1,1,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,53,750,750,0
14875,14877,C,10,Web,0,1,M,4,0,0,PE,LIMOEIRO,1,PE,LIMOEIRO,CENTRO,N, ,2.0,2.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,77,557,557,1
14876,14878,C,20,Web,0,1,M,1,0,0,BA,MAIQUINIQUE,1,BA,VITORIA DA CONQUISTA,CRUZEIROS,Y,90,1.0,30.0,N,1,531.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,34,450,450,1
14877,14879,C,10,Web,0,1,M,2,2,0,MG,BOCAIUVA,1,MG,BOCAIUVA,ESPLANADA,Y,39,1.0,13.0,N,1,974.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,37,393,393,0
14878,14880,C,10,Web,0,2,F,2,1,0,RS,sao francisco,1,RS,novo hamburgo,primavera,Y,54,1.0,13.0,N,1,543.0,0.0,0,0,0,0,0,0,0,6000000.0,0,Y,RS,novo hamburgo,centro,Y,54,0,9.0,,,,0,0,0,0,1,N,38,933,933,1
14879,14881,C,20,Web,0,1,F,1,0,0,MG,ituiutaba,1,MG,ITUIUTABA,GUIMARAES,Y,32,1.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,ituiutaba,centro,Y,32,0,9.0,2.0,,,0,0,0,0,1,N,18,383,383,0
